Site Name,Placement ID,Section Name,Placement Name,Unit Size,Date,* Served Impressions,Delivery Rate,* Clicks,* CTR,Post-Impression Conversions,Post-Click Conversions,Total Conversions,Video 25% Played Rate,Video 50% Played Rate,Video 75% Played Rate,Video Average Duration (Sec),Video Full Screen Asset Duration Value,Video Full Screen Average Duration (Sec),Video Full Screen Ended,Video Full Screen Muted,Video Full Screen Muted Rate,Video Full Screen Paused,Video Full Screen Paused Rate,Video Full Screen Started,Video Fully Played,Video Fully Played Rate,Video Muted,Video Muted Rate,Video Paused,Video Paused Rate,Video Played 25%,Video Played 50%,Video Played 75%,Video Played with Sound,Video Played with Sound Rate,Video Replayed,Video Replayed Rate,Video Started,Video Started Rate,Impressions with Video Start,Average Video Percentage Complete (%),Average Video Time Complete (Sec),Video Skipped,Video Not Skipped,Video Skip Rate,Video Not Skipped Rate,Engaged Views,Engaged View Rate,Shopping Cart Pixel Post-Impression Conversions,Shopping Cart Pixel Post-Click Conversions,Shopping Cart Pixel Total Conversions,Thank You page Post-Impression Conversions,Thank You page Post-Click Conversions,Thank You page Total Conversions
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/6/2017,"1,628",0.00%,3,0.18%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/7/2017,"1,397",0.00%,3,0.21%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/8/2017,"1,350",0.00%,5,0.37%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/9/2017,"1,458",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/10/2017,"1,506",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/11/2017,"1,449",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/12/2017,"1,311",0.00%,1,0.08%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/13/2017,"1,170",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/14/2017,"1,503",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/15/2017,"1,171",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/16/2017,"1,056",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/17/2017,"1,183",0.00%,7,0.59%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/18/2017,"1,266",0.00%,1,0.08%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/19/2017,3,0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/20/2017,4,0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172780,ROS,Prospecting_Flight_OwnerIQ_300x600,N/A,5/21/2017,2,0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/20/2017,38,0.00%,5,13.16%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/21/2017,"3,467",0.00%,5,0.14%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/22/2017,"5,182",0.00%,6,0.12%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/23/2017,"5,270",0.00%,2,0.04%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/24/2017,"6,070",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/25/2017,"5,581",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/26/2017,"6,060",0.00%,4,0.07%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/27/2017,"5,686",0.00%,3,0.05%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/28/2017,"5,393",0.00%,6,0.11%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/29/2017,"3,960",0.00%,5,0.13%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,4/30/2017,"5,279",0.00%,4,0.08%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/1/2017,"5,621",0.00%,2,0.04%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/2/2017,"4,786",0.00%,6,0.13%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/3/2017,"6,458",0.00%,5,0.08%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/4/2017,"6,813",0.00%,3,0.04%,8,0,8,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,6,0,6,2,0,2
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/5/2017,"6,990",0.00%,2,0.03%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/6/2017,"6,349",0.00%,1,0.02%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/7/2017,"6,654",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/8/2017,"7,134",0.00%,5,0.07%,2,0,2,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,2,0,2,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/9/2017,"7,642",0.00%,6,0.08%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/10/2017,"7,727",0.00%,3,0.04%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/11/2017,"6,410",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/12/2017,"5,481",0.00%,8,0.15%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/13/2017,"4,715",0.00%,2,0.04%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/14/2017,"4,278",0.00%,2,0.05%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/15/2017,"4,691",0.00%,4,0.09%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/16/2017,"4,130",0.00%,8,0.19%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/17/2017,"6,000",0.00%,2,0.03%,3,0,3,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,1,0,1,2,0,2
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/18/2017,"6,701",0.00%,6,0.09%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/19/2017,9,0.00%,4,44.44%,5,0,5,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,3,0,3,2,0,2
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/20/2017,4,0.00%,6,150.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172781,ROS,Prospecting_Flight_OwnerIQ_728x90,N/A,5/21/2017,1,0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/20/2017,27,0.00%,4,14.81%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/21/2017,"5,250",0.00%,5,0.10%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/22/2017,"6,033",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/23/2017,"6,013",0.00%,5,0.08%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/24/2017,"8,071",0.00%,0,0.00%,1,0,1,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,1,0,1
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/25/2017,"7,743",0.00%,2,0.03%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/26/2017,"8,252",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/27/2017,"8,464",0.00%,3,0.04%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/28/2017,"7,750",0.00%,4,0.05%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/29/2017,"4,799",0.00%,0,0.00%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,4/30/2017,"6,720",0.00%,4,0.06%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,5/1/2017,"8,259",0.00%,2,0.02%,6,0,6,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,3,0,3,3,0,3
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,5/2/2017,"7,596",0.00%,2,0.03%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,5/3/2017,"12,621",0.00%,3,0.02%,9,0,9,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,5,0,5,4,0,4
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,5/4/2017,"12,414",0.00%,7,0.06%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,5/5/2017,"14,475",0.00%,5,0.03%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,5/6/2017,"8,977",0.00%,1,0.01%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,5/7/2017,"9,207",0.00%,4,0.04%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
Centro,21172782,ROS,Prospecting_Flight_OwnerIQ_300x250,N/A,5/8/2017,"12,442",0.00%,3,0.02%,0,0,0,0.00%,0.00%,0.00%,0,0,0.00,0,0,0.00%,0,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00,0,0,0.00%,0.00%,0,0.00%,0,0,0,0,0,0
